storeName,type,address,district,latitude,longitude
내안에 힐링스파,,경기 성남시 분당구 백현로101번길 20,,37.3772638,127.1130736
꾸아퓨헤어,,경기 성남시 분당구 운중로125번길 4-7,,37.39251685,127.07761555
제이원코스케틱 (J-ONE COSMETIC),,경기 성남시 분당구 발이봉로3번길 4,,37.36606195,127.12695155
위드채(with Chae),,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
김소영뷰티클리닉,,경기 성남시 분당구 돌마로 51,,37.3751247,127.1300684
봉자네일,,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
오바코 이조움 힐링센타,,경기 성남시 분당구 정자일로 1,,37.3507854,127.1063437
한길글로넷 주식회사,,경기 성남시 분당구 성남대로 295,,37.3623018,127.1075738
키웰,,경기 성남시 분당구 황새울로360번길 24,,37.3863737,127.1254126
다인,,경기 성남시 분당구 판교역로192번길 22,,37.3980299,127.1120303
더 나은 에스테틱,,경기 성남시 분당구 벌말로49번길 14-1,,37.41265635,127.136770372755
카이뷰티쏘울 (Beauty Soul),,경기 성남시 분당구 정자일로 27,,37.3507854,127.1063437
소피아로렌헤어,,경기 성남시 분당구 판교원로82번길 30,,37.3864129,127.073088862817
헤어앤스타일,,경기 성남시 분당구 서판교로 147,,37.3994069,127.0958012
앙샹떼,,경기 성남시 분당구 성남대로331번길 8,,37.36589525,127.106672696634
르페이스(LE FACE),,경기 성남시 분당구 운중로233번길 13,,37.39114575,127.089476623277
(주)에뛰드 에스쁘아 분당 서현점,,경기 성남시 분당구 분당로53번길 13,,37.3841245,127.121802152712
바비엔,,경기 성남시 분당구 서현로 204,,37.3870954,127.1253659
아스카네일,,경기 성남시 분당구 하오개로 360,,37.3909953,127.0591638
뉴블루,,경기 성남시 분당구 장미로 101,,37.4134109,127.1331151
(주)자연인 판교지점,,경기 성남시 분당구 대왕판교로606번길 58,,37.3960191,127.1133198
구인자헤어,,경기 성남시 분당구 양현로 138,,37.41645405,127.124900949902
이진화헤어아트,,경기 성남시 분당구 성남대로779번길 56,,37.3991568,127.127474
태후사랑헤어샵,,경기 성남시 분당구 불정로 219,,37.3762283,127.139504
아이디헤어분당수내점,,경기 성남시 분당구 백현로101번길 21,,37.3776729,127.1131687
엠에스헤어,,경기 성남시 분당구 미금로 23,,37.3392061,127.1160914
헤어체크,,경기 성남시 분당구 내정로 186,,37.368652,127.1147912
분당천사네일,,경기 성남시 분당구 돌마로 73,,37.3503495,127.1100823
헤어알렌느,,경기 성남시 분당구 돌마로 47,,37.3714707,127.1249708
분당 네일몰,,경기 성남시 분당구 분당로53번길 9,,37.3836702,127.1213813
마히아 (magia),,경기 성남시 분당구 운중로 129,,37.3915395,127.0665087
리안헤어미금역2호점,,경기 성남시 분당구 성남대로 165 ,,37.3801547,127.1187021
정민헤어,,경기 성남시 분당구 야탑로 239,,37.4074971,127.145183391572
헤어팜팜,,경기 성남시 분당구 매화로55번길 5,,37.41253195,127.1332303
더페이스샵,,경기 성남시 분당구 서현로210번길 14,,37.3862355,127.1245943
크레용헤어,,경기 성남시 분당구 운중로 115,,37.3915395,127.0665087
조안 헤어,,경기 성남시 분당구 구미로 115,,37.3401858,127.120959
awesome nail,,경기 성남시 분당구 불곡남로 10,,37.3584669,127.122879834032
류 헤어카페,,경기 성남시 분당구 미금일로 24,,37.3476203,127.1072285
준헤어샵,,경기 성남시 분당구 양현로94번길 11,,37.3907172,127.1262382
네일바이모모,,경기 성남시 분당구 운중로 129 ,,37.3915395,127.0665087
헤어쿡,,경기 성남시 분당구 동판교로 212,,37.4019933,127.1168905
휴 테라피,,경기 성남시 분당구 탄천로 27,,37.3968866,127.1235399
헬레나 (Helena),,경기 성남시 분당구 불정로 381,,37.37455335,127.136733208294
태후사랑 아름점,,경기 성남시 분당구 판교로 436,,37.4001937,127.0962964
라엘스킨엔바디,,경기 성남시 분당구 서판교로 154,,37.39978585,127.095190580369
여우,,경기 성남시 분당구 내정로165번길 38,,37.376703,127.116195
옹글동글 (Ongles d'ongles),,경기 성남시 분당구 정자일로 177,,37.3661423,127.1053883
헤어살롱본,,경기 성남시 분당구 미금일로 58,,37.3476203,127.1072285
래쉬퀸,,경기 성남시 분당구 판교로 430,,37.4001937,127.0962964
라피네헤어,,경기 성남시 분당구 불정로 260,,37.36673135,127.127380796156
듀디헤어,,경기 성남시 분당구 방아로23번길 5,,37.398867,127.13120015
헤어밸리,,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
자헨네이처헤어,,경기 성남시 분당구 불정로420번길 9-4,,37.3761935,127.1411326
보니타헤어,,경기 성남시 분당구 성남대로 165,,37.3801547,127.1187021
헤나스토리,,경기 성남시 분당구 돌마로 364,,37.3714707,127.1249708
닥터스칼프,,경기 성남시 분당구 돌마로 75,,37.3714707,127.1249708
이도헤어,,경기 성남시 분당구 내정로113번길 4,,37.370654,127.114806295043
문서진헤어뱅크,,경기 성남시 분당구 양현로94번길 7,,37.3907172,127.1262382
토탈뷰티,,경기 성남시 분당구 장안로25번길 28,,37.370766,127.1434222
테브로헤어살롱(TAEBRO hairsalon),,경기 성남시 분당구 판교로25번길 6-8,,37.39013895,127.08494585
에벤에셀,,경기 성남시 분당구 판교로 478,,37.4001937,127.0962964
르살롱드쌔미(Le Salon de Sammy),,경기 성남시 분당구 수내로 181,,37.3704945,127.1274171
태후사랑,,경기 성남시 분당구 벌말로40번길 4,,37.41122225,127.1384976
더프로젝트살롱에이,,경기 성남시 분당구 매화로 53,,37.4122944,127.13362175
씨에스(CS)이용원,,경기 성남시 분당구 미금로 246,,37.3392061,127.1160914
박승철 위그스튜디오 분당 서현점,,경기 성남시 분당구 황새울로 315,,37.3849405,127.1206052
셀레브헤어,,경기 성남시 분당구 구미로173번길 82,,37.3471907,127.1241432
스타네일,,경기 성남시 분당구 내정로174번길 42,,37.3726856,127.1215298
네일락,,경기 성남시 분당구 성남대로916번길 5,,37.411549,127.1298651
레인보우 네일,,경기 성남시 분당구 수내로192번길 25,,37.3705385,127.1274738
벨라마노스킨케어,,경기 성남시 분당구 성남대로 168,,37.3801547,127.1187021
오호살롱,,경기 성남시 분당구 황새울로214번길 8,,37.3779983,127.1127915
마리네일,,경기 성남시 분당구 정자일로 121,,37.3603053,127.105087580278
정재연 헤어,,경기 성남시 분당구 발이봉남로7번길 2,,37.365145,127.12634055
예인헤어갤러리,,경기 성남시 분당구 야탑로 72,,37.4095692,127.12681405
리안헤어 정자엠코헤리츠점,,경기 성남시 분당구 정자일로 136,,37.3621883,127.106566
마젤네일&왁싱,,경기 성남시 분당구 서현로257번길 11,,37.3852252,127.1302857
수미용실,,경기 성남시 분당구 정자일로 15 ,,37.3507854,127.1063437
손을 그리다,,경기 성남시 분당구 산운로160번길 20,,37.39222585,127.078777707508
345헤어살롱,,경기 성남시 분당구 야탑로81번길 10,,37.41056645,127.12820774958
골드스완,,경기 성남시 분당구 분당로53번길 21,,37.3846843,127.1223944
기가코스메틱,,경기 성남시 분당구 궁내로7번길 2,,37.3681706,127.1001478
목련마을 머리방,,경기 성남시 분당구 야탑로231번길 38,,37.4082234,127.1470292
아이리헤어클럽,,경기 성남시 분당구 탄천상로 164,,37.3425934,127.1089428
쉬z갈바데일리,,경기 성남시 분당구 내정로173번길 11,,37.3759028,127.1178763
베이징 체형관리,,경기 성남시 분당구 운중로 123,,37.3919865,127.0769612
라벤더헤어,,경기 성남시 분당구 서판교로 164,,37.4006196,127.094521357785
나이스가이,,경기 성남시 분당구 장미로122번길 6,,37.4127385,127.1342543
주비스 헤어,,경기 성남시 분당구 운중로 115,,37.3915395,127.0665087
써니탠,,경기 성남시 분당구 성남대로 165,,37.3801547,127.1187021
바비앤네일,,경기 성남시 분당구 운중로 135,,37.3915395,127.0665087
준오헤어,,경기 성남시 분당구 분당로53번길 20,,37.383188,127.120908
연우헤어,,경기 성남시 분당구 불정로 361,,37.373499,127.1345189
PEOPLE(피플),,경기 성남시 분당구 황새울로360번길 21,,37.38560625,127.125668364575
네모리스 헤어 스투디오,,경기 성남시 분당구 판교대장로6길 10,,37.36677,127.068393948832
루미크,,경기 성남시 분당구 분당로53번길 21,,37.3846843,127.1223944
다인,,경기 성남시 분당구 서현로 184,,37.3883885,127.1239635
태후사랑 수내1동점,,경기 성남시 분당구 내정로165번길 38,,37.376703,127.116195
금홍,,경기 성남시 분당구 야탑로69번길 24-6,,37.411616,127.12730734958
태후사랑 구미점,,경기 성남시 분당구 미금일로74번길 24,,37.3479226,127.11175777559
나비코코,,경기 성남시 분당구 판교로 700,,37.4001937,127.0962964
언니네 네일샵,,경기 성남시 분당구 성남대로 170,,37.3511851,127.1095096
이포크드류,,경기 성남시 분당구 느티로 2,,37.3679741,127.1049557
국제피앤비 주식회사,,경기 성남시 분당구 야탑로 96-8,,37.4093353,127.1292609
스파더고,,경기 성남시 분당구 운중로125번길 14-12,,37.3926255,127.078025924202
더왁싱,,경기 성남시 분당구 판교역로192번길 16,,37.3977453,127.1114334
마법속눈썹,,경기 성남시 분당구 백현로101번길 17,,37.3776729,127.1131687
민헤어디자인,,경기 성남시 분당구 미금로 184,,37.3392061,127.1160914
이나스 헤어샵,,경기 성남시 분당구 벌말로 45,,37.4119758,127.138171781158
더 헤어,,경기 성남시 분당구 내정로17번길 4-11,,37.3627222,127.1139808911
지니헤어,,경기 성남시 분당구 내정로 185,,37.368652,127.1147912
아스픽코스메디,,경기 성남시 분당구 서현로237번길 4,,37.3854422,127.1285475
살롱드 쁘와,,경기 성남시 분당구 수내로 39,,37.3704945,127.1274171
박승철헤어스투디오(정자점),,경기 성남시 분당구 정자일로 234,,37.3711706,127.1064575
더풋샵 야탑,,경기 성남시 분당구 야탑로75번길 9,,37.4108267,127.1268226
올가스킨케어,,경기 성남시 분당구 서판교로 165,,37.387402,127.097493
샤이나 헤어,,경기 성남시 분당구 서판교로44번길 5,,37.3908391,127.09850015
이사벨 코스메틱,,경기 성남시 분당구 정자일로 132 ,,37.3507854,127.1063437
네일브라운,,경기 성남시 분당구 돌마로 52,,37.3714707,127.1249708
버블플러스,,경기 성남시 분당구 운중로233번길 17-5,,37.39140685,127.089120394255
누베왁싱(Nube waxing),,경기 성남시 분당구 성남대로331번길 8,,37.36589525,127.106672696634
마샬뷰티살롱,,경기 성남시 분당구 백현로101번길 29,,37.3780833,127.1134491
네일이끌림,,경기 성남시 분당구 정자일로 197,,37.3680129,127.1055153
블로썸라운지,,경기 성남시 분당구 서현로 216,,37.3900856,127.1224063
테라의향기,,경기 성남시 분당구 돌마로 80,,37.34967775,127.110416834726
그리다,,경기 성남시 분당구 정자일로 248,,37.3507854,127.1063437
천수코스메틱 주식회사,,경기 성남시 분당구 불정로376번길 37,,37.372353,127.1381386
피플,,경기 성남시 분당구 황새울로360번길 21,,37.38560625,127.125668364575
루오나 에스테틱,,경기 성남시 분당구 돌마로 47 ,,37.3714707,127.1249708
네이쳐 브로우 바,,경기 성남시 분당구 정자일로 121,,37.3603053,127.105087580278
마리헤어,,경기 성남시 분당구 불정로 168,,37.3596332,127.123188749876
티나스타일,,경기 성남시 분당구 성남대로 345,,37.3801547,127.1187021
네일 리(Nail Re:),,경기 성남시 분당구 내정로165번길 38,,37.376703,127.116195
이미정헤어뱅크,,경기 성남시 분당구 미금로 218,,37.3392061,127.1160914
벨라헤어,,경기 성남시 분당구 돌마로366번길 40,,37.3689432,127.125233
토니모리 서현점,,경기 성남시 분당구 서현로210번길 14,,37.3862355,127.1245943
윤헤어샵,,경기 성남시 분당구 정자일로 46,,37.3507854,127.1063437
그레이스,,경기 성남시 분당구 판교로 478,,37.4001937,127.0962964
동산미용실,,경기 성남시 분당구 성남대로779번길 54,,37.3991568,127.127474
지젤 (Jeegel),,경기 성남시 분당구 돌마로 481,,37.3751247,127.1300684
쁘띠헤어,,경기 성남시 분당구 운중로 253,,37.38952525,127.091218166702
구피샵,,경기 성남시 분당구 성남대로 165,,37.3801547,127.1187021
황금약손,,경기 성남시 분당구 미금로 45,,37.3392061,127.1160914
슈가랩 (SUGAR LAB),,경기 성남시 분당구 성남대로 51,,37.3406526,127.1084023
앙리윤헤어펌,,경기 성남시 분당구 판교로 430,,37.4001937,127.0962964
자끄데상쥬,,경기 성남시 분당구 백현로 97,,37.3770252,127.110418
어바웃비,,경기 성남시 분당구 정자일로 177,,37.3661423,127.1053883
뷰티플러스,,경기 성남시 분당구 불정로71번길 3,,37.36043845,127.11232755
엘림,,경기 성남시 분당구 황새울로 224,,37.3821997,127.1172027
위그포유,,경기 성남시 분당구 성남대로925번길 16,,37.41293935,127.127253014225
홍미,,경기 성남시 분당구 정자일로 121,,37.3603053,127.105087580278
유리네일,,경기 성남시 분당구 황새울로 315,,37.3849405,127.1206052
휴,,경기 성남시 분당구 느티로 16,,37.3683222,127.1061568
아이디헤어 분당수내2호점,,경기 성남시 분당구 백현로101번길 24,,37.3776729,127.1131687
명품손테라피,,경기 성남시 분당구 판교로 433,,37.4001937,127.0962964
이가자헤어비스,,경기 성남시 분당구 불정로 134,,37.3762283,127.139504
프롬유헤어(from u hair),,경기 성남시 분당구 내정로173번길 49,,37.3775217,127.115792
최승주헤어 뷰티랩,,경기 성남시 분당구 돌마로 51,,37.3751247,127.1300684
온헤어(ON HAIR),,경기 성남시 분당구 황새울로18번길 12,,37.3615237,127.111252799351
아르네일,,경기 성남시 분당구 돌마로 364,,37.3714707,127.1249708
쉬즈헤어,,경기 성남시 분당구 돌마로 67,,37.3714707,127.1249708
씨엘헤어,,경기 성남시 분당구 산운로 98,,37.3931328,127.0800638
킹스모,,경기 성남시 분당구 황새울로 325,,37.3821997,127.1172027
쁘띠쟈르당헤어살롱,,경기 성남시 분당구 성남대로 393,,37.3801547,127.1187021
살롱드269,,경기 성남시 분당구 분당로53번길 15,,37.3843573,127.1219826
찬스모,,경기 성남시 분당구 성남대로 170,,37.3511851,127.1095096
주블리헤어,,경기 성남시 분당구 장미로 78,,37.4135268,127.129583515439
블랭크유헤어디자인하우스,,경기 성남시 분당구 성남대로 349,,37.3801547,127.1187021
이뉴어,,경기 성남시 분당구 성남대로331번길 8,,37.36589525,127.106672696634
손톱하는날,,경기 성남시 분당구 성남대로926번길 6,,37.41214825,127.129858600114
린지,,경기 성남시 분당구 성남대로331번길 3-9,,37.3648454,127.10772195
(주)이니스프리,,경기 성남시 분당구 판교역로 145,,37.3844603,127.1121169
네일수다,,경기 성남시 분당구 성남대로779번길 48,,37.3994616,127.1232796
락타이,,경기 성남시 분당구 백현로101번길 12,,37.3776729,127.1131687
엔젤손눈썹왁싱,,경기 성남시 분당구 장미로 78,,37.4135268,127.129583515439
시커먼스,,경기 성남시 분당구 서현로 204,,37.3870954,127.1253659
프라시스,,경기 성남시 분당구 야탑로69번길 18,,37.411615,127.1267728
미로화장품,,경기 성남시 분당구 불정로376번길 37,,37.372353,127.1381386
조안헤어,,경기 성남시 분당구 발이봉로11번길 8-1,,37.36579625,127.1279519
네일드잇,,경기 성남시 분당구 내정로 172,,37.3736535,127.119964
라뷰티코아,,경기 성남시 분당구 돌마로 52,,37.3714707,127.1249708
네이처컬렉션 분당서현점 (주)엘지생활건강,,경기 성남시 분당구 서현로210번길 20,,37.3857429,127.124012151606
파리클라라 정자점,,경기 성남시 분당구 정자일로 121 ,,37.3603053,127.105087580278
황금이용원,,경기 성남시 분당구 중앙공원로39번길 7,,37.3824209,127.1272947
주식회사 랑벨,,경기 성남시 분당구 산운로160번길 16-3,,37.3924464,127.0789649
주식회사 웨트러스트,,경기 성남시 분당구 정자일로 27,,37.3507854,127.1063437
아티스틱(ARTISTIC),,경기 성남시 분당구 대왕판교로606번길 58,,37.3960191,127.1133198
색갈은짙은갈색,,경기 성남시 분당구 정자일로 197,,37.3680129,127.1055153
약손,,경기 성남시 분당구 이매로 16,,37.3938109,127.1288433
탑,,경기 성남시 분당구 내정로173번길 11 ,,37.3759028,127.1178763
임은미헤어샵,,경기 성남시 분당구 내정로173번길 5 ,,37.3759028,127.1178763
르나뷰티헤어살롱,,경기 성남시 분당구 황새울로258번길 42,,37.3807148,127.1165736
라에스테틱,,경기 성남시 분당구 정자일로 121 ,,37.3603053,127.105087580278
엠제이헤어,,경기 성남시 분당구 양현로 220,,37.387706,127.1203123
코즈헤어,,경기 성남시 분당구 성남대로 52,,37.3404548,127.1094002
이지영헤어룩,,경기 성남시 분당구 내정로173번길 11,,37.3759028,127.1178763
휴라인,,경기 성남시 분당구 구미로192번길 4,,37.34355855,127.1276796
왁싱아이(Waxing Y),,경기 성남시 분당구 성남대로926번길 6,,37.41214825,127.129858600114
라즐리윤(yoon)메이크업,,경기 성남시 분당구 성남대로926번길 12,,37.412845,127.1298603
아르누보,,경기 성남시 분당구 정자일로 121,,37.3603053,127.105087580278
네일해,,경기 성남시 분당구 정자로 112,,37.3634319,127.1100345
블루밍살롱,,경기 성남시 분당구 황새울로258번길 32,,37.3807148,127.1165736
로즈왁싱&테라피,,경기 성남시 분당구 분당내곡로 155,,37.3975804,127.112580014879
휴,,경기 성남시 분당구 느티로 27,,37.3685417,127.1123812
바바라뷰티,,경기 성남시 분당구 서현로 170,,37.3889891,127.1225311
헤어컬러링,,경기 성남시 분당구 중앙공원로40번길 8,,37.3794199,127.1316498
참좋은 피부경락,,경기 성남시 분당구 서현로 170,,37.3889891,127.1225311
살롱드수,,경기 성남시 분당구 정자일로 55,,37.3507854,127.1063437
헤어워커스,,경기 성남시 분당구 정자일로 239 ,,37.3507854,127.1063437
헤어컬러스토리,,경기 성남시 분당구 정자일로 72 ,,37.3507854,127.1063437
살롱드라이아바나,,경기 성남시 분당구 야탑로139번길 22,,37.41150565,127.1344887
손하우스,,경기 성남시 분당구 구미로 16,,37.3377132,127.1109897
황실족도,,경기 성남시 분당구 황새울로351번길 10,,37.3876633,127.1231527
시도헤어,,경기 성남시 분당구 돌마로356번길 3,,37.3681326,127.1246575
가이바이빗헤어제이,,경기 성남시 분당구 성남대로 934,,37.41316,127.1292866
이노팜 분당총판,,경기 성남시 분당구 성남대로916번길 5,,37.411549,127.1298651
봄헤어,,경기 성남시 분당구 동판교로52번길 19-17,,37.3858778,127.115001636337
미니네일,,경기 성남시 분당구 판교역로 230 ,,37.3844603,127.1121169
와이오유뷰티살롱,,경기 성남시 분당구 판교역로18번길 18,,37.3853543,127.1110401
다온헤어,,경기 성남시 분당구 미금일로 22,,37.3476203,127.1072285
네일셀럽,,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
워너비531,,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
네일그라스,,경기 성남시 분당구 성남대로 151 ,,37.3801547,127.1187021
라메드,,경기 성남시 분당구 성남대로 151,,37.3801547,127.1187021
프롬미분당점,,경기 성남시 분당구 돌마로 46,,37.3714707,127.1249708
세이지영 주식회사,,경기도 성남시 분당구 탄천상로 164,,37.3425934,127.1089428
강봄헤어,,경기도 성남시 분당구 미금일로 58,,37.3476203,127.1072285
